store_id,item_id,sell_price
CA_3,FOODS_3_585,3.76
CA_3,FOODS_3_586,1.48
CA_3,FOODS_3_587,2.48
CA_3,FOODS_3_588,3.54
CA_3,FOODS_3_589,1.0
CA_3,FOODS_3_590,2.68
CA_3,FOODS_3_591,3.48
CA_3,FOODS_3_592,6.98
CA_3,FOODS_3_593,4.97
CA_3,FOODS_3_594,1.0
CA_3,FOODS_3_595,1.98
CA_3,FOODS_3_596,2.58
CA_3,FOODS_3_597,2.78
CA_3,FOODS_3_598,1.88
CA_3,FOODS_3_599,1.98
CA_3,FOODS_3_600,2.5
CA_3,FOODS_3_601,1.98
CA_3,FOODS_3_602,2.68
CA_3,FOODS_3_603,1.0
CA_3,FOODS_3_604,2.5
CA_3,FOODS_3_605,2.5
CA_3,FOODS_3_606,2.88
CA_3,FOODS_3_607,2.48
CA_3,FOODS_3_608,1.98
CA_3,FOODS_3_609,2.98
CA_3,FOODS_3_610,1.98
CA_3,FOODS_3_611,2.28
CA_3,FOODS_3_612,3.5
CA_3,FOODS_3_613,2.88
CA_3,FOODS_3_614,1.0
CA_3,FOODS_3_615,4.38
CA_3,FOODS_3_616,2.88
CA_3,FOODS_3_617,1.98
CA_3,FOODS_3_618,1.98
CA_3,FOODS_3_619,2.68
CA_3,FOODS_3_620,5.48
CA_3,FOODS_3_621,1.5
CA_3,FOODS_3_622,2.38
CA_3,FOODS_3_623,2.98
CA_3,FOODS_3_624,2.48
CA_3,FOODS_3_625,3.58
CA_3,FOODS_3_626,3.98
CA_3,FOODS_3_627,2.5
CA_3,FOODS_3_628,4.48
CA_3,FOODS_3_629,5.64
CA_3,FOODS_3_630,2.47
CA_3,FOODS_3_631,2.77
CA_3,FOODS_3_632,4.34
CA_3,FOODS_3_633,2.88
CA_3,FOODS_3_634,4.48
CA_3,FOODS_3_635,1.0
CA_3,FOODS_3_636,3.5
CA_3,FOODS_3_637,2.98
CA_3,FOODS_3_638,1.5
CA_3,FOODS_3_639,1.98
CA_3,FOODS_3_640,1.5
CA_3,FOODS_3_641,2.0
CA_3,FOODS_3_642,3.48
CA_3,FOODS_3_643,1.98
CA_3,FOODS_3_644,1.98
CA_3,FOODS_3_645,2.88
CA_3,FOODS_3_646,2.5
CA_3,FOODS_3_647,1.0
CA_3,FOODS_3_648,1.0
CA_3,FOODS_3_649,5.48
CA_3,FOODS_3_650,2.98
CA_3,FOODS_3_651,3.86
CA_3,FOODS_3_652,3.98
CA_3,FOODS_3_653,3.98
CA_3,FOODS_3_654,1.38
CA_3,FOODS_3_655,1.98
CA_3,FOODS_3_656,2.98
CA_3,FOODS_3_657,3.0
CA_3,FOODS_3_658,2.78
CA_3,FOODS_3_659,3.78
CA_3,FOODS_3_660,1.28
CA_3,FOODS_3_661,3.28
CA_3,FOODS_3_662,2.5
CA_3,FOODS_3_663,1.98
CA_3,FOODS_3_664,1.97
CA_3,FOODS_3_665,2.98
CA_3,FOODS_3_666,2.47
CA_3,FOODS_3_667,1.88
CA_3,FOODS_3_668,1.48
CA_3,FOODS_3_669,0.58
CA_3,FOODS_3_670,1.88
CA_3,FOODS_3_671,1.98
CA_3,FOODS_3_672,1.98
CA_3,FOODS_3_673,5.98
CA_3,FOODS_3_674,2.98
CA_3,FOODS_3_675,2.28
CA_3,FOODS_3_676,6.98
CA_3,FOODS_3_677,3.76
CA_3,FOODS_3_678,4.48
CA_3,FOODS_3_679,3.68
CA_3,FOODS_3_680,2.5
CA_3,FOODS_3_681,1.25
CA_3,FOODS_3_682,3.5
CA_3,FOODS_3_683,2.5
CA_3,FOODS_3_684,1.98
CA_3,FOODS_3_685,2.28
CA_3,FOODS_3_686,3.5
CA_3,FOODS_3_687,2.78
CA_3,FOODS_3_688,1.78
CA_3,FOODS_3_689,2.68
CA_3,FOODS_3_690,9.98
CA_3,FOODS_3_691,7.48
CA_3,FOODS_3_692,0.88
CA_3,FOODS_3_693,3.48
CA_3,FOODS_3_694,1.48
CA_3,FOODS_3_695,4.34
CA_3,FOODS_3_696,4.5
CA_3,FOODS_3_697,3.18
CA_3,FOODS_3_698,1.0
CA_3,FOODS_3_700,2.68
CA_3,FOODS_3_701,1.98
CA_3,FOODS_3_702,3.28
CA_3,FOODS_3_703,1.98
CA_3,FOODS_3_704,4.38
CA_3,FOODS_3_705,3.5
CA_3,FOODS_3_706,1.98
CA_3,FOODS_3_707,0.98
CA_3,FOODS_3_708,2.98
CA_3,FOODS_3_709,1.92
CA_3,FOODS_3_710,2.98
CA_3,FOODS_3_711,0.2
CA_3,FOODS_3_712,3.16
CA_3,FOODS_3_713,3.78
CA_3,FOODS_3_714,1.48
CA_3,FOODS_3_715,3.98
CA_3,FOODS_3_716,1.28
CA_3,FOODS_3_717,1.98
CA_3,FOODS_3_718,1.0
CA_3,FOODS_3_719,2.18
CA_3,FOODS_3_720,3.98
CA_3,FOODS_3_721,1.98
CA_3,FOODS_3_722,1.98
CA_3,FOODS_3_723,1.25
CA_3,FOODS_3_724,6.88
CA_3,FOODS_3_725,2.78
CA_3,FOODS_3_726,2.5
CA_3,FOODS_3_727,4.28
CA_3,FOODS_3_729,3.76
CA_3,FOODS_3_730,3.98
CA_3,FOODS_3_731,2.98
CA_3,FOODS_3_732,1.98
CA_3,FOODS_3_733,1.98
CA_3,FOODS_3_734,1.18
CA_3,FOODS_3_735,2.0
CA_3,FOODS_3_736,1.98
CA_3,FOODS_3_737,3.48
CA_3,FOODS_3_738,1.25
CA_3,FOODS_3_739,1.5
CA_3,FOODS_3_741,1.58
CA_3,FOODS_3_742,1.38
CA_3,FOODS_3_743,2.98
CA_3,FOODS_3_744,1.98
CA_3,FOODS_3_745,1.98
CA_3,FOODS_3_746,1.98
CA_3,FOODS_3_747,1.0
CA_3,FOODS_3_748,3.88
CA_3,FOODS_3_749,1.98
CA_3,FOODS_3_750,2.64
CA_3,FOODS_3_751,1.5
CA_3,FOODS_3_752,0.2
CA_3,FOODS_3_753,5.98
CA_3,FOODS_3_754,5.98
CA_3,FOODS_3_755,1.25
CA_3,FOODS_3_756,2.88
CA_3,FOODS_3_757,2.5
CA_3,FOODS_3_758,2.5
CA_3,FOODS_3_759,2.68
CA_3,FOODS_3_760,2.88
CA_3,FOODS_3_761,2.0
CA_3,FOODS_3_762,3.68
CA_3,FOODS_3_763,3.48
CA_3,FOODS_3_764,2.98
CA_3,FOODS_3_765,2.58
CA_3,FOODS_3_766,2.78
CA_3,FOODS_3_767,1.0
CA_3,FOODS_3_768,1.98
CA_3,FOODS_3_769,1.38
CA_3,FOODS_3_770,3.98
CA_3,FOODS_3_771,2.5
CA_3,FOODS_3_772,5.98
CA_3,FOODS_3_773,4.98
CA_3,FOODS_3_774,4.98
CA_3,FOODS_3_775,2.94
CA_3,FOODS_3_776,2.98
CA_3,FOODS_3_777,2.98
CA_3,FOODS_3_778,1.98
CA_3,FOODS_3_779,2.48
CA_3,FOODS_3_780,2.98
CA_3,FOODS_3_781,2.12
CA_3,FOODS_3_782,2.0
CA_3,FOODS_3_783,5.98
CA_3,FOODS_3_784,1.0
CA_3,FOODS_3_785,3.0
CA_3,FOODS_3_786,1.98
CA_3,FOODS_3_787,2.48
CA_3,FOODS_3_788,3.28
CA_3,FOODS_3_789,1.5
CA_3,FOODS_3_790,2.0
CA_3,FOODS_3_791,2.5
CA_3,FOODS_3_792,1.0
CA_3,FOODS_3_793,2.98
CA_3,FOODS_3_794,2.78
CA_3,FOODS_3_795,2.68
CA_3,FOODS_3_796,2.98
CA_3,FOODS_3_797,3.98
CA_3,FOODS_3_798,1.98
CA_3,FOODS_3_799,1.98
CA_3,FOODS_3_800,1.97
CA_3,FOODS_3_801,1.0
CA_3,FOODS_3_802,1.68
CA_3,FOODS_3_803,1.0
CA_3,FOODS_3_804,1.88
CA_3,FOODS_3_805,1.0
CA_3,FOODS_3_806,2.38
CA_3,FOODS_3_807,1.98
CA_3,FOODS_3_808,1.0
CA_3,FOODS_3_809,1.0
CA_3,FOODS_3_810,2.5
CA_3,FOODS_3_811,1.78
CA_3,FOODS_3_812,2.68
CA_3,FOODS_3_813,4.5
CA_3,FOODS_3_814,1.48
CA_3,FOODS_3_815,2.48
CA_3,FOODS_3_816,0.2
CA_3,FOODS_3_817,2.68
CA_3,FOODS_3_818,2.98
CA_3,FOODS_3_819,1.98
CA_3,FOODS_3_820,1.57
CA_3,FOODS_3_821,4.98
CA_3,FOODS_3_822,4.28
CA_3,FOODS_3_823,2.5
CA_3,FOODS_3_824,2.47
CA_3,FOODS_3_825,4.0
CA_3,FOODS_3_826,1.28
CA_3,FOODS_3_827,1.0
CA_4,HOBBIES_1_001,9.58
CA_4,HOBBIES_1_002,3.97
CA_4,HOBBIES_1_003,2.97
CA_4,HOBBIES_1_004,4.34
CA_4,HOBBIES_1_005,2.98
CA_4,HOBBIES_1_006,1.0
CA_4,HOBBIES_1_007,7.94
CA_4,HOBBIES_1_008,0.5
CA_4,HOBBIES_1_009,1.77
CA_4,HOBBIES_1_010,3.17
CA_4,HOBBIES_1_011,3.48
CA_4,HOBBIES_1_012,5.98
CA_4,HOBBIES_1_013,1.97
CA_4,HOBBIES_1_014,0.98
CA_4,HOBBIES_1_015,0.7
CA_4,HOBBIES_1_016,0.7
CA_4,HOBBIES_1_017,1.88
CA_4,HOBBIES_1_018,11.88
CA_4,HOBBIES_1_019,0.5
CA_4,HOBBIES_1_020,10.67
CA_4,HOBBIES_1_021,11.77
CA_4,HOBBIES_1_022,7.22
CA_4,HOBBIES_1_023,3.44
CA_4,HOBBIES_1_024,8.98
CA_4,HOBBIES_1_025,3.74
CA_4,HOBBIES_1_026,17.97
CA_4,HOBBIES_1_027,19.98
CA_4,HOBBIES_1_028,6.67
CA_4,HOBBIES_1_029,7.44
CA_4,HOBBIES_1_030,0.8
CA_4,HOBBIES_1_031,10.85
CA_4,HOBBIES_1_032,0.47
CA_4,HOBBIES_1_033,15.97
CA_4,HOBBIES_1_034,4.66
CA_4,HOBBIES_1_035,1.59
CA_4,HOBBIES_1_036,0.96
CA_4,HOBBIES_1_037,12.97
CA_4,HOBBIES_1_038,3.17
CA_4,HOBBIES_1_039,5.88
CA_4,HOBBIES_1_040,12.97
CA_4,HOBBIES_1_041,3.4
CA_4,HOBBIES_1_042,7.48
CA_4,HOBBIES_1_043,0.72
CA_4,HOBBIES_1_044,1.51
CA_4,HOBBIES_1_045,10.58
CA_4,HOBBIES_1_046,18.98
CA_4,HOBBIES_1_047,1.77
CA_4,HOBBIES_1_048,0.5
CA_4,HOBBIES_1_049,7.88
CA_4,HOBBIES_1_050,9.84
CA_4,HOBBIES_1_051,5.98
CA_4,HOBBIES_1_052,5.88
CA_4,HOBBIES_1_053,3.97
CA_4,HOBBIES_1_054,2.97
CA_4,HOBBIES_1_055,7.44
CA_4,HOBBIES_1_056,0.94
CA_4,HOBBIES_1_057,4.48
CA_4,HOBBIES_1_058,7.97
CA_4,HOBBIES_1_060,29.97
CA_4,HOBBIES_1_061,2.76
CA_4,HOBBIES_1_062,0.97
CA_4,HOBBIES_1_063,5.47
CA_4,HOBBIES_1_064,12.32
CA_4,HOBBIES_1_065,4.88
CA_4,HOBBIES_1_066,1.25
CA_4,HOBBIES_1_067,0.47
CA_4,HOBBIES_1_068,7.24
CA_4,HOBBIES_1_069,13.68
CA_4,HOBBIES_1_070,5.88
CA_4,HOBBIES_1_072,1.97
CA_4,HOBBIES_1_073,5.16
CA_4,HOBBIES_1_074,3.67
CA_4,HOBBIES_1_075,6.84
CA_4,HOBBIES_1_076,2.94
CA_4,HOBBIES_1_077,9.78
CA_4,HOBBIES_1_078,11.97
CA_4,HOBBIES_1_079,8.44
CA_4,HOBBIES_1_080,0.47
CA_4,HOBBIES_1_081,14.72
CA_4,HOBBIES_1_082,3.78
CA_4,HOBBIES_1_083,17.48
CA_4,HOBBIES_1_084,3.67
CA_4,HOBBIES_1_085,14.72
CA_4,HOBBIES_1_086,8.62
CA_4,HOBBIES_1_087,12.44
CA_4,HOBBIES_1_088,2.57
CA_4,HOBBIES_1_089,7.88
CA_4,HOBBIES_1_090,0.98
CA_4,HOBBIES_1_091,0.68
CA_4,HOBBIES_1_092,2.28
CA_4,HOBBIES_1_093,19.88
CA_4,HOBBIES_1_094,12.97
CA_4,HOBBIES_1_095,7.68
CA_4,HOBBIES_1_097,3.98
CA_4,HOBBIES_1_098,14.26
CA_4,HOBBIES_1_099,14.26
CA_4,HOBBIES_1_100,10.0
CA_4,HOBBIES_1_102,4.98
CA_4,HOBBIES_1_103,0.7
CA_4,HOBBIES_1_104,23.98
CA_4,HOBBIES_1_105,6.44
CA_4,HOBBIES_1_106,2.57
CA_4,HOBBIES_1_107,3.98
CA_4,HOBBIES_1_108,12.12
CA_4,HOBBIES_1_109,6.12
CA_4,HOBBIES_1_110,3.67
CA_4,HOBBIES_1_111,3.12
CA_4,HOBBIES_1_112,1.76
CA_4,HOBBIES_1_113,1.47
CA_4,HOBBIES_1_114,5.97
CA_4,HOBBIES_1_115,0.7
CA_4,HOBBIES_1_116,6.47
CA_4,HOBBIES_1_117,10.67
CA_4,HOBBIES_1_118,10.98
CA_4,HOBBIES_1_119,1.77
CA_4,HOBBIES_1_120,10.98
CA_4,HOBBIES_1_121,1.0
CA_4,HOBBIES_1_122,1.77
CA_4,HOBBIES_1_123,7.79
CA_4,HOBBIES_1_124,5.98
CA_4,HOBBIES_1_125,11.73
CA_4,HOBBIES_1_126,9.58
CA_4,HOBBIES_1_127,1.0
CA_4,HOBBIES_1_128,8.17
CA_4,HOBBIES_1_129,4.48
CA_4,HOBBIES_1_130,2.64
CA_4,HOBBIES_1_131,0.7
CA_4,HOBBIES_1_132,4.22
CA_4,HOBBIES_1_133,12.24
CA_4,HOBBIES_1_134,3.17
CA_4,HOBBIES_1_135,20.38
CA_4,HOBBIES_1_136,4.88
CA_4,HOBBIES_1_137,9.98
CA_4,HOBBIES_1_138,5.88
CA_4,HOBBIES_1_139,2.63
CA_4,HOBBIES_1_140,1.0
CA_4,HOBBIES_1_141,14.26
CA_4,HOBBIES_1_142,0.94
CA_4,HOBBIES_1_143,7.98
CA_4,HOBBIES_1_144,10.0
CA_4,HOBBIES_1_145,1.28
CA_4,HOBBIES_1_146,4.66
CA_4,HOBBIES_1_147,9.97
CA_4,HOBBIES_1_148,4.88
CA_4,HOBBIES_1_149,1.56
CA_4,HOBBIES_1_150,1.77
CA_4,HOBBIES_1_151,4.42
CA_4,HOBBIES_1_152,5.5
CA_4,HOBBIES_1_153,5.36
CA_4,HOBBIES_1_154,2.5
CA_4,HOBBIES_1_155,18.98
CA_4,HOBBIES_1_156,1.88
CA_4,HOBBIES_1_157,11.48
CA_4,HOBBIES_1_158,19.98
CA_4,HOBBIES_1_159,3.24
CA_4,HOBBIES_1_160,19.88
CA_4,HOBBIES_1_161,0.68
CA_4,HOBBIES_1_162,3.98
CA_4,HOBBIES_1_163,9.42
CA_4,HOBBIES_1_164,8.96
CA_4,HOBBIES_1_165,4.97
CA_4,HOBBIES_1_166,11.98
CA_4,HOBBIES_1_167,0.7
CA_4,HOBBIES_1_168,4.83
CA_4,HOBBIES_1_169,0.58
CA_4,HOBBIES_1_170,17.97
CA_4,HOBBIES_1_171,2.88
CA_4,HOBBIES_1_172,2.97
CA_4,HOBBIES_1_173,10.97
CA_4,HOBBIES_1_174,4.88
CA_4,HOBBIES_1_175,2.0
CA_4,HOBBIES_1_176,4.5
CA_4,HOBBIES_1_177,3.98
CA_4,HOBBIES_1_178,0.46
CA_4,HOBBIES_1_179,6.87
CA_4,HOBBIES_1_180,19.98
CA_4,HOBBIES_1_181,1.97
CA_4,HOBBIES_1_183,7.79
CA_4,HOBBIES_1_184,10.98
CA_4,HOBBIES_1_185,3.32
CA_4,HOBBIES_1_186,17.48
CA_4,HOBBIES_1_187,7.24
CA_4,HOBBIES_1_188,12.88
CA_4,HOBBIES_1_189,0.5
CA_4,HOBBIES_1_190,9.97
CA_4,HOBBIES_1_191,8.97
CA_4,HOBBIES_1_192,3.34
CA_4,HOBBIES_1_193,7.98
CA_4,HOBBIES_1_194,2.5
CA_4,HOBBIES_1_195,11.48
CA_4,HOBBIES_1_197,12.84
CA_4,HOBBIES_1_198,8.38
CA_4,HOBBIES_1_199,3.42
CA_4,HOBBIES_1_200,7.47
CA_4,HOBBIES_1_201,4.98
CA_4,HOBBIES_1_202,1.56
CA_4,HOBBIES_1_203,13.48
CA_4,HOBBIES_1_204,9.98
CA_4,HOBBIES_1_205,5.88
CA_4,HOBBIES_1_206,3.14
CA_4,HOBBIES_1_207,2.53
CA_4,HOBBIES_1_208,3.24
CA_4,HOBBIES_1_209,0.7
CA_4,HOBBIES_1_210,5.88
CA_4,HOBBIES_1_211,4.98
CA_4,HOBBIES_1_212,7.47
CA_4,HOBBIES_1_213,8.62
CA_4,HOBBIES_1_214,9.88
CA_4,HOBBIES_1_215,10.97
CA_4,HOBBIES_1_216,1.77
CA_4,HOBBIES_1_217,3.47
CA_4,HOBBIES_1_218,10.98
CA_4,HOBBIES_1_219,1.74
CA_4,HOBBIES_1_220,3.12
CA_4,HOBBIES_1_221,2.0
CA_4,HOBBIES_1_223,1.0
CA_4,HOBBIES_1_224,3.97
CA_4,HOBBIES_1_225,29.97
CA_4,HOBBIES_1_226,14.26
CA_4,HOBBIES_1_227,1.93
CA_4,HOBBIES_1_228,6.87
CA_4,HOBBIES_1_229,6.47
CA_4,HOBBIES_1_230,4.48
CA_4,HOBBIES_1_231,6.87
CA_4,HOBBIES_1_232,0.46
CA_4,HOBBIES_1_233,0.8
CA_4,HOBBIES_1_234,0.3
CA_4,HOBBIES_1_235,11.98
CA_4,HOBBIES_1_236,11.77
CA_4,HOBBIES_1_237,7.97
CA_4,HOBBIES_1_238,5.94
CA_4,HOBBIES_1_239,2.97
CA_4,HOBBIES_1_240,2.98
CA_4,HOBBIES_1_241,21.78
CA_4,HOBBIES_1_242,2.5
CA_4,HOBBIES_1_243,13.88
CA_4,HOBBIES_1_244,0.46
CA_4,HOBBIES_1_245,4.97
CA_4,HOBBIES_1_246,10.98
CA_4,HOBBIES_1_247,16.88
CA_4,HOBBIES_1_248,0.94
CA_4,HOBBIES_1_249,4.97
CA_4,HOBBIES_1_250,4.88
CA_4,HOBBIES_1_251,14.98
CA_4,HOBBIES_1_252,0.7
CA_4,HOBBIES_1_253,12.78
CA_4,HOBBIES_1_254,0.7
CA_4,HOBBIES_1_255,1.88
CA_4,HOBBIES_1_256,0.46
CA_4,HOBBIES_1_257,16.76
CA_4,HOBBIES_1_258,10.97
CA_4,HOBBIES_1_259,1.32
CA_4,HOBBIES_1_260,12.24
CA_4,HOBBIES_1_261,0.46
CA_4,HOBBIES_1_262,8.98
CA_4,HOBBIES_1_263,4.97
CA_4,HOBBIES_1_264,4.47
CA_4,HOBBIES_1_265,3.97
CA_4,HOBBIES_1_266,4.66
CA_4,HOBBIES_1_267,2.88
CA_4,HOBBIES_1_268,0.5
CA_4,HOBBIES_1_269,11.73
CA_4,HOBBIES_1_270,4.48
CA_4,HOBBIES_1_271,5.77
CA_4,HOBBIES_1_272,8.44
CA_4,HOBBIES_1_273,10.67
CA_4,HOBBIES_1_274,9.88
CA_4,HOBBIES_1_275,12.44
CA_4,HOBBIES_1_276,6.67
CA_4,HOBBIES_1_277,1.56
CA_4,HOBBIES_1_278,0.54
CA_4,HOBBIES_1_279,3.98
CA_4,HOBBIES_1_280,10.97
CA_4,HOBBIES_1_281,3.98
CA_4,HOBBIES_1_282,4.22
CA_4,HOBBIES_1_283,10.98
CA_4,HOBBIES_1_284,4.88
CA_4,HOBBIES_1_285,10.88
CA_4,HOBBIES_1_286,0.72
CA_4,HOBBIES_1_287,5.98
CA_4,HOBBIES_1_288,0.47
CA_4,HOBBIES_1_289,4.97
CA_4,HOBBIES_1_290,5.36
CA_4,HOBBIES_1_292,6.58
CA_4,HOBBIES_1_293,3.28
CA_4,HOBBIES_1_294,3.88
CA_4,HOBBIES_1_295,0.5
CA_4,HOBBIES_1_296,6.37
CA_4,HOBBIES_1_297,15.28
CA_4,HOBBIES_1_298,3.67
CA_4,HOBBIES_1_299,1.27
CA_4,HOBBIES_1_300,9.98
CA_4,HOBBIES_1_301,5.62
CA_4,HOBBIES_1_302,2.88
CA_4,HOBBIES_1_303,8.98
CA_4,HOBBIES_1_304,3.98
CA_4,HOBBIES_1_305,2.87
CA_4,HOBBIES_1_306,13.98
CA_4,HOBBIES_1_307,3.97
CA_4,HOBBIES_1_308,11.98
CA_4,HOBBIES_1_309,4.82
CA_4,HOBBIES_1_310,5.5
CA_4,HOBBIES_1_311,14.66
CA_4,HOBBIES_1_312,0.47
CA_4,HOBBIES_1_313,1.23
CA_4,HOBBIES_1_314,3.97
CA_4,HOBBIES_1_315,3.57
CA_4,HOBBIES_1_316,0.94
CA_4,HOBBIES_1_317,6.67
CA_4,HOBBIES_1_318,4.28
CA_4,HOBBIES_1_319,1.0
CA_4,HOBBIES_1_320,4.27
CA_4,HOBBIES_1_321,6.44
CA_4,HOBBIES_1_322,3.97
CA_4,HOBBIES_1_323,4.87
CA_4,HOBBIES_1_324,13.0
CA_4,HOBBIES_1_325,6.44
CA_4,HOBBIES_1_326,1.98
CA_4,HOBBIES_1_327,7.47
CA_4,HOBBIES_1_328,5.5
CA_4,HOBBIES_1_329,3.97
CA_4,HOBBIES_1_330,7.44
CA_4,HOBBIES_1_331,0.94
CA_4,HOBBIES_1_332,7.48
CA_4,HOBBIES_1_333,4.97
CA_4,HOBBIES_1_334,5.98
CA_4,HOBBIES_1_335,12.24
CA_4,HOBBIES_1_336,1.88
CA_4,HOBBIES_1_337,3.67
CA_4,HOBBIES_1_338,7.44
CA_4,HOBBIES_1_339,7.98
CA_4,HOBBIES_1_340,7.79
CA_4,HOBBIES_1_341,0.46
CA_4,HOBBIES_1_342,19.88
CA_4,HOBBIES_1_343,4.78
CA_4,HOBBIES_1_344,11.78
CA_4,HOBBIES_1_345,7.44
CA_4,HOBBIES_1_346,3.97
CA_4,HOBBIES_1_347,9.88
CA_4,HOBBIES_1_348,0.46
CA_4,HOBBIES_1_349,11.98
CA_4,HOBBIES_1_350,2.77
CA_4,HOBBIES_1_351,5.58
CA_4,HOBBIES_1_352,2.63
CA_4,HOBBIES_1_353,0.98
CA_4,HOBBIES_1_354,23.98
CA_4,HOBBIES_1_355,3.67
CA_4,HOBBIES_1_356,4.98
CA_4,HOBBIES_1_357,13.42
CA_4,HOBBIES_1_358,2.63
CA_4,HOBBIES_1_359,1.47
CA_4,HOBBIES_1_360,14.42
CA_4,HOBBIES_1_361,29.97
CA_4,HOBBIES_1_362,9.98
CA_4,HOBBIES_1_363,2.76
CA_4,HOBBIES_1_364,11.97
CA_4,HOBBIES_1_365,3.97
CA_4,HOBBIES_1_366,3.97
CA_4,HOBBIES_1_367,8.62
CA_4,HOBBIES_1_368,4.22
CA_4,HOBBIES_1_369,0.98
CA_4,HOBBIES_1_370,0.46
CA_4,HOBBIES_1_371,0.46
CA_4,HOBBIES_1_372,6.44
CA_4,HOBBIES_1_373,14.72
CA_4,HOBBIES_1_374,17.48
CA_4,HOBBIES_1_375,9.88
CA_4,HOBBIES_1_376,15.97
CA_4,HOBBIES_1_377,8.78
CA_4,HOBBIES_1_378,3.24
CA_4,HOBBIES_1_379,2.24
CA_4,HOBBIES_1_380,1.6
CA_4,HOBBIES_1_381,0.72
CA_4,HOBBIES_1_382,1.97
CA_4,HOBBIES_1_383,2.98
CA_4,HOBBIES_1_384,11.98
CA_4,HOBBIES_1_385,9.97
CA_4,HOBBIES_1_386,5.68
CA_4,HOBBIES_1_387,0.98
CA_4,HOBBIES_1_388,2.98
CA_4,HOBBIES_1_389,11.97
CA_4,HOBBIES_1_390,11.38
CA_4,HOBBIES_1_391,3.88
CA_4,HOBBIES_1_392,12.98
CA_4,HOBBIES_1_393,27.97
CA_4,HOBBIES_1_394,7.78
CA_4,HOBBIES_1_395,7.48
CA_4,HOBBIES_1_396,1.88
CA_4,HOBBIES_1_397,3.98
CA_4,HOBBIES_1_398,0.47
CA_4,HOBBIES_1_399,1.94
CA_4,HOBBIES_1_400,1.07
CA_4,HOBBIES_1_401,1.97
CA_4,HOBBIES_1_402,9.34
CA_4,HOBBIES_1_403,12.48
CA_4,HOBBIES_1_404,0.5
CA_4,HOBBIES_1_405,10.67
CA_4,HOBBIES_1_406,3.88
CA_4,HOBBIES_1_407,2.5
CA_4,HOBBIES_1_408,0.57
CA_4,HOBBIES_1_409,4.98
CA_4,HOBBIES_1_410,27.97
CA_4,HOBBIES_1_411,1.0
CA_4,HOBBIES_1_412,2.08
CA_4,HOBBIES_1_413,4.66
CA_4,HOBBIES_1_414,6.87
CA_4,HOBBIES_1_415,6.44
CA_4,HOBBIES_1_416,4.97
CA_4,HOBBIES_1_417,0.47
CA_4,HOBBIES_1_418,3.74
CA_4,HOBBIES_1_419,5.98
CA_4,HOBBIES_1_420,5.43
CA_4,HOBBIES_1_421,9.58
CA_4,HOBBIES_1_422,2.87
CA_4,HOBBIES_1_423,7.28
CA_4,HOBBIES_1_424,1.77
CA_4,HOBBIES_2_001,5.47
CA_4,HOBBIES_2_002,1.97
CA_4,HOBBIES_2_003,1.97
CA_4,HOBBIES_2_004,2.47
CA_4,HOBBIES_2_005,4.47
CA_4,HOBBIES_2_006,3.47
CA_4,HOBBIES_2_007,0.97
CA_4,HOBBIES_2_008,3.47
CA_4,HOBBIES_2_009,4.97
CA_4,HOBBIES_2_010,0.97
CA_4,HOBBIES_2_011,0.97
CA_4,HOBBIES_2_012,1.97
CA_4,HOBBIES_2_013,6.97
CA_4,HOBBIES_2_014,0.97
CA_4,HOBBIES_2_015,3.47
CA_4,HOBBIES_2_016,4.97
CA_4,HOBBIES_2_017,0.53
CA_4,HOBBIES_2_018,3.37
CA_4,HOBBIES_2_019,3.37
CA_4,HOBBIES_2_020,3.47
CA_4,HOBBIES_2_021,0.97
CA_4,HOBBIES_2_022,4.97
CA_4,HOBBIES_2_023,0.97
CA_4,HOBBIES_2_024,4.77
CA_4,HOBBIES_2_025,0.5
CA_4,HOBBIES_2_026,0.23
CA_4,HOBBIES_2_027,1.97
CA_4,HOBBIES_2_028,0.97
CA_4,HOBBIES_2_029,2.58
CA_4,HOBBIES_2_030,0.97
CA_4,HOBBIES_2_031,6.97
CA_4,HOBBIES_2_032,1.0
CA_4,HOBBIES_2_033,2.58
CA_4,HOBBIES_2_034,2.47
CA_4,HOBBIES_2_035,4.47
CA_4,HOBBIES_2_036,0.97
CA_4,HOBBIES_2_037,0.97
CA_4,HOBBIES_2_038,0.97
CA_4,HOBBIES_2_039,4.97
CA_4,HOBBIES_2_040,0.88
CA_4,HOBBIES_2_041,1.97
CA_4,HOBBIES_2_042,0.97
CA_4,HOBBIES_2_043,0.97
CA_4,HOBBIES_2_044,4.47
CA_4,HOBBIES_2_045,2.47
CA_4,HOBBIES_2_046,2.47
CA_4,HOBBIES_2_047,0.57
CA_4,HOBBIES_2_048,2.58
CA_4,HOBBIES_2_049,2.47
CA_4,HOBBIES_2_050,1.97
CA_4,HOBBIES_2_051,1.47
CA_4,HOBBIES_2_052,2.47
CA_4,HOBBIES_2_053,4.47
CA_4,HOBBIES_2_054,4.97
CA_4,HOBBIES_2_055,2.47
CA_4,HOBBIES_2_056,3.5
CA_4,HOBBIES_2_057,1.97
CA_4,HOBBIES_2_058,0.5
CA_4,HOBBIES_2_059,0.2
CA_4,HOBBIES_2_060,0.97
CA_4,HOBBIES_2_061,1.97
CA_4,HOBBIES_2_062,4.97
CA_4,HOBBIES_2_063,0.97
CA_4,HOBBIES_2_064,0.97
CA_4,HOBBIES_2_065,0.5
CA_4,HOBBIES_2_066,4.97
CA_4,HOBBIES_2_067,2.97
